amka,shift_id,role
10000000079,200,NURSE
20000000008,200,ADMIN
20000000009,200,ADMIN
47960718664,201,DOCTOR
57199282441,201,DOCTOR
60170274590,201,DOCTOR
10000000000,201,NURSE
10000000001,201,NURSE
10000000002,201,NURSE
10000000003,201,NURSE
10000000004,201,NURSE
10000000005,201,NURSE
20000000010,201,ADMIN
20000000011,201,ADMIN
48486875122,202,DOCTOR
60552999461,202,DOCTOR
62496380045,202,DOCTOR
10000000006,202,NURSE
10000000007,202,NURSE
10000000008,202,NURSE
10000000009,202,NURSE
10000000010,202,NURSE
10000000011,202,NURSE
20000000012,202,ADMIN
20000000013,202,ADMIN
56784597458,203,DOCTOR
62743168874,203,DOCTOR
65063112418,203,DOCTOR
10000000012,203,NURSE
10000000013,203,NURSE
10000000014,203,NURSE
10000000015,203,NURSE
10000000016,203,NURSE
10000000017,203,NURSE
20000000014,203,ADMIN
20000000015,203,ADMIN
60334753081,204,DOCTOR
67697807470,204,DOCTOR
67758463500,204,DOCTOR
10000000018,204,NURSE
10000000019,204,NURSE
10000000020,204,NURSE
10000000021,204,NURSE
10000000022,204,NURSE
10000000023,204,NURSE
20000000016,204,ADMIN
20000000017,204,ADMIN
60344799227,205,DOCTOR
73253025603,205,DOCTOR
74997800957,205,DOCTOR
10000000024,205,NURSE
10000000025,205,NURSE
10000000026,205,NURSE
10000000027,205,NURSE
10000000028,205,NURSE
10000000029,205,NURSE
20000000018,205,ADMIN
20000000019,205,ADMIN
62066779638,206,DOCTOR
78832401220,206,DOCTOR
82857924186,206,DOCTOR
10000000030,206,NURSE
10000000031,206,NURSE
10000000032,206,NURSE
10000000033,206,NURSE
10000000034,206,NURSE
10000000035,206,NURSE
20000000020,206,ADMIN
20000000021,206,ADMIN
74895326292,207,DOCTOR
89981892222,207,DOCTOR
94374664371,207,DOCTOR
10000000036,207,NURSE
10000000037,207,NURSE
10000000038,207,NURSE
10000000039,207,NURSE
10000000040,207,NURSE
10000000041,207,NURSE
20000000022,207,ADMIN
20000000023,207,ADMIN
75339133780,208,DOCTOR
95448079151,208,DOCTOR
98451520706,208,DOCTOR
10000000042,208,NURSE
10000000043,208,NURSE
10000000044,208,NURSE
10000000045,208,NURSE
10000000046,208,NURSE
10000000047,208,NURSE
20000000024,208,ADMIN
20000000025,208,ADMIN
77117947422,209,DOCTOR
98901183989,209,DOCTOR
99795619901,209,DOCTOR
10000000048,209,NURSE
10000000049,209,NURSE
10000000050,209,NURSE
10000000051,209,NURSE
10000000052,209,NURSE
10000000053,209,NURSE
20000000026,209,ADMIN
20000000027,209,ADMIN
80036372124,210,DOCTOR
81344410739,210,DOCTOR
83923788555,210,DOCTOR
10000000054,210,NURSE
10000000055,210,NURSE
10000000056,210,NURSE
10000000057,210,NURSE
10000000058,210,NURSE
10000000059,210,NURSE
20000000028,210,ADMIN
20000000029,210,ADMIN
84320135602,211,DOCTOR
85282038277,211,DOCTOR
90134508778,211,DOCTOR
10000000060,211,NURSE
10000000061,211,NURSE
10000000062,211,NURSE
10000000063,211,NURSE
10000000064,211,NURSE
10000000065,211,NURSE
20000000000,211,ADMIN
20000000001,211,ADMIN
90656248238,212,DOCTOR
91367023329,212,DOCTOR
92698522280,212,DOCTOR
10000000066,212,NURSE
10000000067,212,NURSE
10000000068,212,NURSE
10000000069,212,NURSE
10000000070,212,NURSE
10000000071,212,NURSE
20000000002,212,ADMIN
20000000003,212,ADMIN
94613426776,213,DOCTOR
96575194408,213,DOCTOR
97287210691,213,DOCTOR
10000000072,213,NURSE
10000000073,213,NURSE
10000000074,213,NURSE
10000000075,213,NURSE
10000000076,213,NURSE
10000000077,213,NURSE
20000000004,213,ADMIN
20000000005,213,ADMIN
15517900330,214,DOCTOR
18716063973,214,DOCTOR
98870684482,214,DOCTOR
10000000000,214,NURSE
10000000001,214,NURSE
10000000002,214,NURSE
10000000003,214,NURSE
10000000078,214,NURSE
10000000079,214,NURSE
20000000006,214,ADMIN
20000000007,214,ADMIN
13706183648,215,DOCTOR
20140926142,215,DOCTOR
22561283452,215,DOCTOR
10000000004,215,NURSE
10000000005,215,NURSE
10000000006,215,NURSE
10000000007,215,NURSE
10000000008,215,NURSE
10000000009,215,NURSE
20000000008,215,ADMIN
20000000009,215,ADMIN
18193427864,216,DOCTOR
22585413484,216,DOCTOR
27946441835,216,DOCTOR
10000000010,216,NURSE
10000000011,216,NURSE
10000000012,216,NURSE
10000000013,216,NURSE
10000000014,216,NURSE
10000000015,216,NURSE
20000000010,216,ADMIN
20000000011,216,ADMIN
19276620746,217,DOCTOR
30689575097,217,DOCTOR
30871168286,217,DOCTOR
10000000016,217,NURSE
10000000017,217,NURSE
10000000018,217,NURSE
10000000019,217,NURSE
10000000020,217,NURSE
10000000021,217,NURSE
20000000012,217,ADMIN
20000000013,217,ADMIN
20287442157,218,DOCTOR
33575450249,218,DOCTOR
35895166626,218,DOCTOR
10000000022,218,NURSE
10000000023,218,NURSE
10000000024,218,NURSE
10000000025,218,NURSE
10000000026,218,NURSE
10000000027,218,NURSE
20000000014,218,ADMIN
20000000015,218,ADMIN
21389790404,219,DOCTOR
37233268274,219,DOCTOR
38538288127,219,DOCTOR
10000000028,219,NURSE
10000000029,219,NURSE
10000000030,219,NURSE
10000000031,219,NURSE
10000000032,219,NURSE
10000000033,219,NURSE
20000000016,219,ADMIN
20000000017,219,ADMIN
30639295654,220,DOCTOR
39243562439,220,DOCTOR
40850595762,220,DOCTOR
10000000034,220,NURSE
10000000035,220,NURSE
10000000036,220,NURSE
10000000037,220,NURSE
10000000038,220,NURSE
10000000039,220,NURSE
20000000018,220,ADMIN
20000000019,220,ADMIN
31551628292,221,DOCTOR
41069533517,221,DOCTOR
44869451267,221,DOCTOR
10000000040,221,NURSE
10000000041,221,NURSE
10000000042,221,NURSE
10000000043,221,NURSE
10000000044,221,NURSE
10000000045,221,NURSE
20000000020,221,ADMIN
20000000021,221,ADMIN
31976884284,222,DOCTOR
45979296668,222,DOCTOR
46055220563,222,DOCTOR
10000000046,222,NURSE
10000000047,222,NURSE
10000000048,222,NURSE
10000000049,222,NURSE
10000000050,222,NURSE
10000000051,222,NURSE
20000000022,222,ADMIN
20000000023,222,ADMIN
32379434579,223,DOCTOR
50922589695,223,DOCTOR
51734845697,223,DOCTOR
10000000052,223,NURSE
10000000053,223,NURSE
10000000054,223,NURSE
10000000055,223,NURSE
10000000056,223,NURSE
10000000057,223,NURSE
20000000024,223,ADMIN
20000000025,223,ADMIN
33860842912,224,DOCTOR
51927673524,224,DOCTOR
52288372388,224,DOCTOR
10000000058,224,NURSE
10000000059,224,NURSE
10000000060,224,NURSE
10000000061,224,NURSE
10000000062,224,NURSE
10000000063,224,NURSE
20000000026,224,ADMIN
20000000027,224,ADMIN
35134846364,225,DOCTOR
53262763012,225,DOCTOR
53434182353,225,DOCTOR
10000000064,225,NURSE
10000000065,225,NURSE
10000000066,225,NURSE
10000000067,225,NURSE
10000000068,225,NURSE
10000000069,225,NURSE
20000000028,225,ADMIN
20000000029,225,ADMIN
36702445480,226,DOCTOR
53727815147,226,DOCTOR
55878996856,226,DOCTOR
10000000070,226,NURSE
10000000071,226,NURSE
10000000072,226,NURSE
10000000073,226,NURSE
10000000074,226,NURSE
10000000075,226,NURSE
20000000000,226,ADMIN
20000000001,226,ADMIN
40889689402,227,DOCTOR
56650467990,227,DOCTOR
57199282441,227,DOCTOR
10000000000,227,NURSE
10000000001,227,NURSE
10000000076,227,NURSE
10000000077,227,NURSE
10000000078,227,NURSE
10000000079,227,NURSE
20000000002,227,ADMIN
20000000003,227,ADMIN
47960718664,228,DOCTOR
60170274590,228,DOCTOR
60552999461,228,DOCTOR
10000000002,228,NURSE
10000000003,228,NURSE
10000000004,228,NURSE
10000000005,228,NURSE
10000000006,228,NURSE
10000000007,228,NURSE
20000000004,228,ADMIN
20000000005,228,ADMIN
48486875122,229,DOCTOR
62496380045,229,DOCTOR
62743168874,229,DOCTOR
10000000008,229,NURSE
10000000009,229,NURSE
10000000010,229,NURSE
10000000011,229,NURSE
10000000012,229,NURSE
10000000013,229,NURSE
20000000006,229,ADMIN
20000000007,229,ADMIN
56784597458,230,DOCTOR
65063112418,230,DOCTOR
67697807470,230,DOCTOR
10000000014,230,NURSE
10000000015,230,NURSE
10000000016,230,NURSE
10000000017,230,NURSE
10000000018,230,NURSE
10000000019,230,NURSE
20000000008,230,ADMIN
20000000009,230,ADMIN
60334753081,231,DOCTOR
67758463500,231,DOCTOR
73253025603,231,DOCTOR
10000000020,231,NURSE
10000000021,231,NURSE
10000000022,231,NURSE
10000000023,231,NURSE
10000000024,231,NURSE
10000000025,231,NURSE
20000000010,231,ADMIN
20000000011,231,ADMIN
60344799227,232,DOCTOR
74997800957,232,DOCTOR
78832401220,232,DOCTOR
10000000026,232,NURSE
10000000027,232,NURSE
10000000028,232,NURSE
10000000029,232,NURSE
10000000030,232,NURSE
10000000031,232,NURSE
20000000012,232,ADMIN
20000000013,232,ADMIN
62066779638,233,DOCTOR
82857924186,233,DOCTOR
89981892222,233,DOCTOR
10000000032,233,NURSE
10000000033,233,NURSE
10000000034,233,NURSE
10000000035,233,NURSE
10000000036,233,NURSE
10000000037,233,NURSE
20000000014,233,ADMIN
20000000015,233,ADMIN
74895326292,234,DOCTOR
94374664371,234,DOCTOR
95448079151,234,DOCTOR
10000000038,234,NURSE
10000000039,234,NURSE
10000000040,234,NURSE
10000000041,234,NURSE
10000000042,234,NURSE
10000000043,234,NURSE
20000000016,234,ADMIN
20000000017,234,ADMIN
75339133780,235,DOCTOR
98451520706,235,DOCTOR
98901183989,235,DOCTOR
10000000044,235,NURSE
10000000045,235,NURSE
10000000046,235,NURSE
10000000047,235,NURSE
10000000048,235,NURSE
10000000049,235,NURSE
20000000018,235,ADMIN
20000000019,235,ADMIN
77117947422,236,DOCTOR
80036372124,236,DOCTOR
99795619901,236,DOCTOR
10000000050,236,NURSE
10000000051,236,NURSE
10000000052,236,NURSE
10000000053,236,NURSE
10000000054,236,NURSE
10000000055,236,NURSE
20000000020,236,ADMIN
20000000021,236,ADMIN
81344410739,237,DOCTOR
83923788555,237,DOCTOR
84320135602,237,DOCTOR
10000000056,237,NURSE
10000000057,237,NURSE
10000000058,237,NURSE
10000000059,237,NURSE
10000000060,237,NURSE
10000000061,237,NURSE
20000000022,237,ADMIN
20000000023,237,ADMIN
85282038277,238,DOCTOR
90134508778,238,DOCTOR
90656248238,238,DOCTOR
10000000062,238,NURSE
10000000063,238,NURSE
10000000064,238,NURSE
10000000065,238,NURSE
10000000066,238,NURSE
10000000067,238,NURSE
20000000024,238,ADMIN
20000000025,238,ADMIN
91367023329,239,DOCTOR
92698522280,239,DOCTOR
94613426776,239,DOCTOR
10000000068,239,NURSE
10000000069,239,NURSE
10000000070,239,NURSE
10000000071,239,NURSE
10000000072,239,NURSE
10000000073,239,NURSE
20000000026,239,ADMIN
20000000027,239,ADMIN
96575194408,240,DOCTOR
97287210691,240,DOCTOR
98870684482,240,DOCTOR
10000000074,240,NURSE
10000000075,240,NURSE
10000000076,240,NURSE
10000000077,240,NURSE
10000000078,240,NURSE
10000000079,240,NURSE
20000000028,240,ADMIN
20000000029,240,ADMIN
13706183648,241,DOCTOR
15517900330,241,DOCTOR
18716063973,241,DOCTOR
10000000000,241,NURSE
10000000001,241,NURSE
10000000002,241,NURSE
10000000003,241,NURSE
10000000004,241,NURSE
10000000005,241,NURSE
20000000000,241,ADMIN
20000000001,241,ADMIN
18193427864,242,DOCTOR
20140926142,242,DOCTOR
22561283452,242,DOCTOR
10000000006,242,NURSE
10000000007,242,NURSE
10000000008,242,NURSE
10000000009,242,NURSE
10000000010,242,NURSE
10000000011,242,NURSE
20000000002,242,ADMIN
20000000003,242,ADMIN
19276620746,243,DOCTOR
22585413484,243,DOCTOR
27946441835,243,DOCTOR
10000000012,243,NURSE
10000000013,243,NURSE
10000000014,243,NURSE
10000000015,243,NURSE
10000000016,243,NURSE
10000000017,243,NURSE
20000000004,243,ADMIN
20000000005,243,ADMIN
20287442157,244,DOCTOR
30689575097,244,DOCTOR
30871168286,244,DOCTOR
10000000018,244,NURSE
10000000019,244,NURSE
10000000020,244,NURSE
10000000021,244,NURSE
10000000022,244,NURSE
10000000023,244,NURSE
20000000006,244,ADMIN
20000000007,244,ADMIN
21389790404,245,DOCTOR
33575450249,245,DOCTOR
35895166626,245,DOCTOR
10000000024,245,NURSE
10000000025,245,NURSE
10000000026,245,NURSE
10000000027,245,NURSE
10000000028,245,NURSE
10000000029,245,NURSE
20000000008,245,ADMIN
20000000009,245,ADMIN
30639295654,246,DOCTOR
37233268274,246,DOCTOR
38538288127,246,DOCTOR
10000000030,246,NURSE
10000000031,246,NURSE
10000000032,246,NURSE
10000000033,246,NURSE
10000000034,246,NURSE
10000000035,246,NURSE
20000000010,246,ADMIN
20000000011,246,ADMIN
31551628292,247,DOCTOR
39243562439,247,DOCTOR
40850595762,247,DOCTOR
10000000036,247,NURSE
10000000037,247,NURSE
10000000038,247,NURSE
10000000039,247,NURSE
10000000040,247,NURSE
10000000041,247,NURSE
20000000012,247,ADMIN
20000000013,247,ADMIN
31976884284,248,DOCTOR
41069533517,248,DOCTOR
44869451267,248,DOCTOR
10000000042,248,NURSE
10000000043,248,NURSE
10000000044,248,NURSE
10000000045,248,NURSE
10000000046,248,NURSE
10000000047,248,NURSE
20000000014,248,ADMIN
20000000015,248,ADMIN
32379434579,249,DOCTOR
45979296668,249,DOCTOR
46055220563,249,DOCTOR
10000000048,249,NURSE
10000000049,249,NURSE
10000000050,249,NURSE
10000000051,249,NURSE
10000000052,249,NURSE
10000000053,249,NURSE
20000000016,249,ADMIN
20000000017,249,ADMIN
33860842912,250,DOCTOR
50922589695,250,DOCTOR
51734845697,250,DOCTOR
10000000054,250,NURSE
10000000055,250,NURSE
10000000056,250,NURSE
10000000057,250,NURSE
10000000058,250,NURSE
10000000059,250,NURSE
20000000018,250,ADMIN
20000000019,250,ADMIN
35134846364,251,DOCTOR
51927673524,251,DOCTOR
52288372388,251,DOCTOR
10000000060,251,NURSE
10000000061,251,NURSE
10000000062,251,NURSE
10000000063,251,NURSE
10000000064,251,NURSE
10000000065,251,NURSE
20000000020,251,ADMIN
20000000021,251,ADMIN
36702445480,252,DOCTOR
53262763012,252,DOCTOR
53434182353,252,DOCTOR
10000000066,252,NURSE
10000000067,252,NURSE
10000000068,252,NURSE
10000000069,252,NURSE
10000000070,252,NURSE
10000000071,252,NURSE
20000000022,252,ADMIN
20000000023,252,ADMIN
40889689402,253,DOCTOR
53727815147,253,DOCTOR
55878996856,253,DOCTOR
10000000072,253,NURSE
10000000073,253,NURSE
10000000074,253,NURSE
10000000075,253,NURSE
10000000076,253,NURSE
10000000077,253,NURSE
20000000024,253,ADMIN
20000000025,253,ADMIN
47960718664,254,DOCTOR
56650467990,254,DOCTOR
57199282441,254,DOCTOR
10000000000,254,NURSE
10000000001,254,NURSE
10000000002,254,NURSE
10000000003,254,NURSE
10000000078,254,NURSE
10000000079,254,NURSE
20000000026,254,ADMIN
20000000027,254,ADMIN
48486875122,255,DOCTOR
60170274590,255,DOCTOR
60552999461,255,DOCTOR
10000000004,255,NURSE
10000000005,255,NURSE
10000000006,255,NURSE
10000000007,255,NURSE
10000000008,255,NURSE
10000000009,255,NURSE
20000000028,255,ADMIN
20000000029,255,ADMIN
56784597458,256,DOCTOR
62496380045,256,DOCTOR
62743168874,256,DOCTOR
10000000010,256,NURSE
10000000011,256,NURSE
10000000012,256,NURSE
10000000013,256,NURSE
10000000014,256,NURSE
10000000015,256,NURSE
20000000000,256,ADMIN
20000000001,256,ADMIN
60334753081,257,DOCTOR
65063112418,257,DOCTOR
67697807470,257,DOCTOR
10000000016,257,NURSE
10000000017,257,NURSE
10000000018,257,NURSE
10000000019,257,NURSE
10000000020,257,NURSE
10000000021,257,NURSE
20000000002,257,ADMIN
20000000003,257,ADMIN
60344799227,258,DOCTOR
67758463500,258,DOCTOR
73253025603,258,DOCTOR
10000000022,258,NURSE
10000000023,258,NURSE
10000000024,258,NURSE
10000000025,258,NURSE
10000000026,258,NURSE
10000000027,258,NURSE
20000000004,258,ADMIN
20000000005,258,ADMIN
62066779638,259,DOCTOR
74997800957,259,DOCTOR
78832401220,259,DOCTOR
10000000028,259,NURSE
10000000029,259,NURSE
10000000030,259,NURSE
10000000031,259,NURSE
10000000032,259,NURSE
10000000033,259,NURSE
20000000006,259,ADMIN
20000000007,259,ADMIN
74895326292,260,DOCTOR
82857924186,260,DOCTOR
89981892222,260,DOCTOR
10000000034,260,NURSE
10000000035,260,NURSE
10000000036,260,NURSE
10000000037,260,NURSE
10000000038,260,NURSE
10000000039,260,NURSE
20000000008,260,ADMIN
20000000009,260,ADMIN
75339133780,261,DOCTOR
94374664371,261,DOCTOR
95448079151,261,DOCTOR
10000000040,261,NURSE
10000000041,261,NURSE
10000000042,261,NURSE
10000000043,261,NURSE
10000000044,261,NURSE
10000000045,261,NURSE
20000000010,261,ADMIN
20000000011,261,ADMIN
77117947422,262,DOCTOR
98451520706,262,DOCTOR
98901183989,262,DOCTOR
10000000046,262,NURSE
10000000047,262,NURSE
10000000048,262,NURSE
10000000049,262,NURSE
10000000050,262,NURSE
10000000051,262,NURSE
20000000012,262,ADMIN
20000000013,262,ADMIN
80036372124,263,DOCTOR
81344410739,263,DOCTOR
99795619901,263,DOCTOR
10000000052,263,NURSE
10000000053,263,NURSE
10000000054,263,NURSE
10000000055,263,NURSE
10000000056,263,NURSE
10000000057,263,NURSE
20000000014,263,ADMIN
20000000015,263,ADMIN
83923788555,264,DOCTOR
84320135602,264,DOCTOR
85282038277,264,DOCTOR
10000000058,264,NURSE
10000000059,264,NURSE
10000000060,264,NURSE
10000000061,264,NURSE
10000000062,264,NURSE
10000000063,264,NURSE
20000000016,264,ADMIN
20000000017,264,ADMIN
90134508778,265,DOCTOR
90656248238,265,DOCTOR
91367023329,265,DOCTOR
10000000064,265,NURSE
10000000065,265,NURSE
10000000066,265,NURSE
10000000067,265,NURSE
10000000068,265,NURSE
10000000069,265,NURSE
20000000018,265,ADMIN
20000000019,265,ADMIN
92698522280,266,DOCTOR
94613426776,266,DOCTOR
96575194408,266,DOCTOR
10000000070,266,NURSE
10000000071,266,NURSE
10000000072,266,NURSE
10000000073,266,NURSE
10000000074,266,NURSE
10000000075,266,NURSE
20000000020,266,ADMIN
20000000021,266,ADMIN
